transaction_id,day,month,year,week_name,brand,laptop_model,units_sold,price_per_unit,customer_name,gender,customer_age,City,payment_method,customer_rating
TXN00230,6,August,2024,Tuesday,HP,Omen 15,3,93629,Nitya Varghese,F,52,Bhopal,Credit Card,1
TXN00231,23,June,2024,Sunday,Dell,Latitude 7490,4,55535,Diya Chacko,F,41,Bhopal,Debit Card,1
TXN00232,23,July,2024,Tuesday,MSI,Modern 14,3,31807,Trisha Wali,F,40,Delhi,Debit Card,3
TXN00233,1,September,2024,Sunday,Dell,XPS 13,5,80095,Gatik Grover,M,57,Srinagar,Cash,2
TXN00234,4,August,2024,Sunday,HP,Pavilion x360,4,30286,Pranay Khurana,M,58,Nagpur,Cash,1
TXN00235,10,September,2024,Tuesday,HP,Omen 15,5,63955,Anvi Sibal,F,65,Thane,Cash,4
TXN00236,10,April,2025,Thursday,Asus,TUF Gaming,1,26178,Ishaan Rout,M,47,Ludhiana,Debit Card,4
TXN00237,27,March,2025,Thursday,Acer,Predator Helios,2,46238,Prisha Konda,F,65,Faridabad,Credit Card,5
TXN00238,18,July,2024,Thursday,Asus,ROG Zephyrus,5,93668,Zeeshan Edwin,M,56,Visakhapatnam,Cash,2
TXN00239,24,August,2024,Saturday,Apple,MacBook Air,1,70585,Kismat Sharma,F,33,Kolkata,UPI,5
TXN00240,27,October,2024,Sunday,Apple,MacBook Pro,1,71163,Shayak Char,M,52,Chennai,UPI,5
TXN00241,20,December,2024,Friday,Acer,Swift 3,5,84928,Pihu Borde,F,49,Rajkot,Cash,2
TXN00242,9,November,2024,Saturday,Asus,VivoBook 15,4,96674,Dharmajan Shenoy,M,18,Vadodara,Credit Card,1
TXN00243,3,January,2025,Friday,Lenovo,Legion Y540,1,36203,Aaina Dada,F,56,Vasai-Virar,UPI,5
TXN00244,5,June,2024,Wednesday,Apple,MacBook Air,5,86092,Vedika Sachdeva,F,65,Nashik,Cash,5
TXN00245,22,September,2024,Sunday,Apple,MacBook Pro,1,76154,Inaaya  Swamy,F,48,Thane,Debit Card,3
TXN00246,4,May,2024,Saturday,Dell,Inspiron 15,3,36457,Anvi Dada,F,34,Ghaziabad,Cash,1
TXN00247,10,May,2024,Friday,Asus,ROG Zephyrus,1,39640,Aradhya Krishnan,F,31,Ghaziabad,Credit Card,2
TXN00248,31,August,2024,Saturday,Dell,Latitude 7490,5,76713,Piya Rana,F,37,Ahmedabad,UPI,3
TXN00249,23,May,2024,Thursday,MSI,Modern 14,4,93454,Aayush Dewan,M,49,Jaipur,Cash,3
TXN00250,10,June,2024,Monday,MSI,Modern 14,1,43638,Armaan Halder,M,37,Visakhapatnam,Credit Card,4
TXN00251,24,November,2024,Sunday,MSI,Modern 14,4,52930,Kavya Grewal,F,55,Delhi,Debit Card,2
TXN00252,16,April,2025,Wednesday,HP,Pavilion x360,4,64509,Lavanya Edwin,F,40,Thane,UPI,4
TXN00253,18,May,2024,Saturday,Apple,MacBook Air,5,61233,Emir Gole,M,40,Meerut,Credit Card,1
TXN00254,17,November,2024,Sunday,Asus,ROG Zephyrus,5,81718,Yasmin Rajan,F,37,Ahmedabad,Debit Card,4
TXN00255,8,May,2024,Wednesday,Apple,MacBook Pro,3,40716,Zeeshan Varghese,M,28,Visakhapatnam,UPI,3
TXN00256,26,February,2025,Wednesday,Asus,ROG Zephyrus,4,67644,Ahana  Sur,F,31,Faridabad,Cash,4
TXN00257,15,March,2025,Saturday,HP,Pavilion x360,4,38396,Eva Bakshi,F,60,Kanpur,UPI,1
TXN00258,20,August,2024,Tuesday,HP,Envy 13,1,89588,Prerak Bal,M,45,Bhopal,UPI,3
TXN00259,28,February,2025,Friday,Acer,Aspire 5,2,79532,Heer Sule,F,63,Indore,UPI,3
TXN00260,19,June,2024,Wednesday,MSI,GF63 Thin,2,59266,Priyansh Soni,M,35,Pune,Credit Card,1
TXN00261,18,March,2025,Tuesday,Dell,Latitude 7490,4,34547,Sahil Lall,M,61,Bengaluru,Credit Card,2
TXN00262,9,January,2025,Thursday,Lenovo,ThinkPad X1,1,88581,Ryan Lall,M,52,Ghaziabad,UPI,3
TXN00263,19,May,2024,Sunday,Lenovo,IdeaPad S340,3,68518,Anaya Setty,F,52,Pune,UPI,5
TXN00264,11,March,2025,Tuesday,Asus,VivoBook 15,4,46650,Tanya Wable,F,21,Vasai-Virar,Credit Card,4
TXN00265,31,May,2024,Friday,MSI,Modern 14,3,86608,Trisha Balay,F,59,Jaipur,Credit Card,5
TXN00266,24,September,2024,Tuesday,Apple,MacBook Air,2,72085,Prerak Mann,M,56,Patna,Cash,2
TXN00267,15,April,2025,Tuesday,Lenovo,Legion Y540,2,72975,Aradhya Varughese,F,42,Faridabad,Cash,2
TXN00268,5,August,2024,Monday,HP,Omen 15,1,29569,Ranbir Sekhon,M,40,Srinagar,Credit Card,3
TXN00269,11,February,2025,Tuesday,Asus,VivoBook 15,4,34237,Miraan Chahal,M,21,Bhopal,Credit Card,2
TXN00270,8,October,2024,Tuesday,MSI,GF63 Thin,5,96552,Nirvaan Rajan,M,39,Ghaziabad,Cash,1
TXN00271,24,September,2024,Tuesday,Apple,MacBook Air,4,87445,Samaira Garg,F,58,Ludhiana,UPI,2
TXN00272,28,March,2025,Friday,Asus,TUF Gaming,1,60202,Kiara Thaman,F,29,Vasai-Virar,Cash,4
TXN00273,31,December,2024,Tuesday,Acer,Predator Helios,4,49024,Shalv Bala,M,64,Surat,Debit Card,3
TXN00274,9,December,2024,Monday,Asus,VivoBook 15,4,92243,Oorja Uppal,M,46,Vasai-Virar,Debit Card,4
TXN00275,1,June,2024,Saturday,Dell,XPS 13,1,48173,Pihu Hayer,F,34,Ludhiana,Cash,5
TXN00276,12,April,2025,Saturday,Dell,Inspiron 15,4,83447,Mehul Hegde,F,44,Ghaziabad,Cash,5
TXN00277,14,January,2025,Tuesday,Acer,Swift 3,5,83518,Darshit Kant,M,25,Hyderabad,UPI,3
TXN00278,21,February,2025,Friday,Lenovo,ThinkPad X1,1,85572,Drishya Dada,M,53,Surat,UPI,4
TXN00279,22,August,2024,Thursday,Apple,MacBook Pro,3,70637,Zeeshan Ghosh,M,59,Rajkot,Credit Card,5
TXN00280,26,March,2025,Wednesday,Acer,Aspire 5,4,84582,Nitara Vig,F,46,Hyderabad,Cash,5
TXN00281,23,February,2025,Sunday,Lenovo,Legion Y540,5,26581,Tanya Zachariah,F,43,Faridabad,Credit Card,4
TXN00282,14,April,2025,Monday,Dell,XPS 13,5,29891,Keya Tak,F,42,Patna,Cash,3
TXN00283,8,February,2025,Saturday,Acer,Swift 3,1,92956,Vanya Chaudhuri,F,63,Mumbai,Debit Card,5
TXN00284,15,August,2024,Thursday,Acer,Aspire 5,4,78434,Indrajit Ratta,M,45,Ludhiana,UPI,5
TXN00285,1,May,2024,Wednesday,MSI,GF63 Thin,3,36219,Purab Tata,M,60,Nashik,Debit Card,5
TXN00286,3,October,2024,Thursday,Acer,Aspire 5,5,34560,Dhanuk Walla,M,54,Srinagar,Cash,1
TXN00287,20,July,2024,Saturday,Lenovo,ThinkPad X1,2,63116,Vedika Bains,F,62,Indore,UPI,2
TXN00288,8,January,2025,Wednesday,HP,Envy 13,1,31748,Manikya Konda,F,46,Jaipur,Cash,5
TXN00289,1,January,2025,Wednesday,MSI,Modern 14,1,86909,Ivan Ramanathan,M,21,Delhi,UPI,3
TXN00290,4,September,2024,Wednesday,MSI,Modern 14,2,84069,Aradhya Sagar,F,28,Lucknow,Cash,2
TXN00291,25,March,2025,Tuesday,HP,Envy 13,4,99191,Rhea Gandhi,F,23,Ghaziabad,Cash,4
TXN00292,10,May,2024,Friday,Acer,Aspire 5,3,31920,Indranil Chaudhary,M,61,Kolkata,Debit Card,4
TXN00293,25,March,2025,Tuesday,MSI,GF63 Thin,5,65237,Drishya Khurana,M,65,Rajkot,Credit Card,4
TXN00294,22,March,2025,Saturday,HP,Pavilion x360,2,45935,Nitara Shere,F,65,Kalyan,Cash,4
TXN00295,5,June,2024,Wednesday,Acer,Predator Helios,3,71637,Manjari Setty,F,53,Ludhiana,UPI,2
TXN00296,20,August,2024,Tuesday,Lenovo,ThinkPad X1,1,47728,Dhanuk Krishna,M,34,Nashik,Debit Card,3
TXN00297,18,March,2025,Tuesday,MSI,GF63 Thin,1,96242,Prerak Goyal,M,24,Delhi,Debit Card,1
TXN00298,25,September,2024,Wednesday,Apple,MacBook Pro,4,84562,Tarini Bail,M,47,Nashik,UPI,2
TXN00299,7,July,2024,Sunday,Acer,Aspire 5,5,58785,Aradhya Subramanian,F,54,Meerut,Cash,2
TXN00300,22,October,2024,Tuesday,Dell,Latitude 7490,1,68831,Madhup Bawa,M,58,Surat,Credit Card,2
TXN00301,25,August,2024,Sunday,Acer,Swift 3,1,78139,Arnav Ramesh,M,64,Delhi,Credit Card,2
TXN00302,12,April,2025,Saturday,Dell,XPS 13,1,45878,Hridaan Kala,M,34,Kalyan,Debit Card,2
TXN00303,8,September,2024,Sunday,MSI,GF63 Thin,2,27747,Vardaniya Salvi,M,56,Nashik,Debit Card,3
TXN00304,19,December,2024,Thursday,Lenovo,ThinkPad X1,4,66263,Yuvraj  Swaminathan,M,62,Hyderabad,UPI,3
TXN00305,29,December,2024,Sunday,Lenovo,ThinkPad X1,2,50709,Fateh Salvi,M,27,Jaipur,Credit Card,2
TXN00306,18,June,2024,Tuesday,MSI,GF63 Thin,5,62623,Jayan Guha,M,50,Rajkot,Debit Card,1
TXN00307,24,January,2025,Friday,Acer,Aspire 5,4,97587,Ela Guha,F,19,Ludhiana,Cash,1
TXN00308,15,April,2025,Tuesday,Acer,Swift 3,5,62671,Raunak Roy,M,41,Patna,Cash,5
TXN00309,22,August,2024,Thursday,Asus,VivoBook 15,2,89840,Neelofar Kannan,F,21,Bhopal,Credit Card,2
TXN00310,10,December,2024,Tuesday,MSI,Modern 14,3,94702,Keya Basak,F,23,Surat,UPI,3
TXN00311,24,November,2024,Sunday,Lenovo,ThinkPad X1,4,58019,Zara Salvi,F,32,Pune,UPI,1
TXN00312,11,November,2024,Monday,Lenovo,ThinkPad X1,1,31524,Biju Malhotra,M,30,Visakhapatnam,Credit Card,3
TXN00313,1,May,2024,Wednesday,Lenovo,ThinkPad X1,3,96741,Advika Rege,F,25,Chennai,Cash,2
TXN00314,22,September,2024,Sunday,Acer,Swift 3,4,60986,Eshani Choudhary,F,18,Delhi,Debit Card,2
TXN00315,3,December,2024,Tuesday,Acer,Predator Helios,3,53507,Kiara Sahota,F,55,Srinagar,UPI,2
TXN00316,8,August,2024,Thursday,Asus,ROG Zephyrus,3,49175,Nirvi Walia,M,40,Delhi,Cash,5
TXN00317,4,April,2025,Friday,Lenovo,Legion Y540,5,51964,Zain Ravel,M,26,Ahmedabad,Debit Card,4
TXN00318,28,March,2025,Friday,Dell,Latitude 7490,1,72140,Advika Bhandari,F,34,Kanpur,UPI,2
TXN00319,22,December,2024,Sunday,Apple,MacBook Pro,3,99640,Arnav Johal,M,36,Pune,UPI,3
TXN00320,22,November,2024,Friday,MSI,GF63 Thin,4,41221,Shayak Lata,M,23,Kolkata,Debit Card,3
TXN00321,29,October,2024,Tuesday,MSI,GF63 Thin,4,53721,Yashvi Aurora,M,41,Surat,UPI,1
TXN00322,7,August,2024,Wednesday,Lenovo,ThinkPad X1,2,92550,Indrajit Chacko,M,64,Bengaluru,Debit Card,3
TXN00323,20,February,2025,Thursday,Apple,MacBook Air,5,70516,Tarini Sundaram,M,57,Patna,Credit Card,4
TXN00324,10,September,2024,Tuesday,MSI,GF63 Thin,3,95854,Manikya Shankar,M,63,Thane,Debit Card,3
TXN00325,9,August,2024,Friday,Apple,MacBook Pro,4,36653,Nehmat Sibal,F,41,Varanasi,Cash,5
TXN00326,7,April,2025,Monday,MSI,Modern 14,4,48709,Diya Deo,F,65,Visakhapatnam,Credit Card,2
TXN00327,25,August,2024,Sunday,Acer,Predator Helios,2,57048,Gatik Agrawal,M,29,Srinagar,Debit Card,1
TXN00328,27,August,2024,Tuesday,Dell,Latitude 7490,5,83234,Amani Chaudhari,F,38,Visakhapatnam,Debit Card,3
TXN00329,16,July,2024,Tuesday,Acer,Predator Helios,1,26694,Saira Barad,F,56,Ahmedabad,Cash,5
TXN00330,13,July,2024,Saturday,Acer,Aspire 5,5,82052,Rhea Batta,F,63,Nashik,UPI,1
TXN00331,31,December,2024,Tuesday,Apple,MacBook Air,4,63291,Inaaya  Hora,F,38,Jaipur,Debit Card,2
TXN00332,9,April,2025,Wednesday,Lenovo,ThinkPad X1,2,65450,Dhanush Shah,M,43,Vadodara,Debit Card,4
TXN00333,8,September,2024,Sunday,HP,Envy 13,1,74161,Ivana Bath,F,44,Varanasi,UPI,5
TXN00334,9,October,2024,Wednesday,Acer,Swift 3,2,91886,Saira Gera,F,27,Srinagar,Debit Card,2
TXN00335,29,May,2024,Wednesday,MSI,Modern 14,5,53783,Elakshi Dube,F,64,Pune,Cash,3
TXN00336,26,September,2024,Thursday,Dell,XPS 13,3,44593,Uthkarsh Saini,M,57,Nashik,Cash,3
TXN00337,20,January,2025,Monday,Dell,XPS 13,2,84589,Jhanvi Doshi,F,37,Nagpur,Cash,1
TXN00338,22,May,2024,Wednesday,Dell,Latitude 7490,5,83309,Advika Anand,F,32,Srinagar,UPI,1
TXN00339,10,July,2024,Wednesday,Apple,MacBook Air,3,58944,Yasmin Dora,F,65,Kolkata,Cash,4
TXN00340,1,August,2024,Thursday,Lenovo,Legion Y540,2,96503,Rati Sankar,M,25,Agra,Credit Card,3
TXN00341,24,August,2024,Saturday,Lenovo,Legion Y540,4,38581,Jayesh Dara,M,57,Thane,Cash,4
TXN00342,30,May,2024,Thursday,Dell,XPS 13,3,25836,Tanya Varkey,F,56,Mumbai,UPI,1
TXN00343,19,June,2024,Wednesday,Lenovo,ThinkPad X1,4,60483,Madhup Sharaf,M,54,Mumbai,Cash,1
TXN00344,12,June,2024,Wednesday,MSI,GF63 Thin,3,47087,Ivan Anand,M,39,Vadodara,Debit Card,2
TXN00345,8,February,2025,Saturday,Dell,Latitude 7490,1,81096,Samaira Vig,F,64,Ludhiana,Credit Card,1
TXN00346,18,January,2025,Saturday,Dell,XPS 13,3,35586,Armaan Butala,M,37,Kolkata,Credit Card,3
TXN00347,11,July,2024,Thursday,Apple,MacBook Air,3,76618,Arhaan Saini,M,54,Pune,Debit Card,4
TXN00348,22,June,2024,Saturday,Asus,TUF Gaming,3,44998,Myra Bhatia,F,35,Patna,Cash,4
TXN00349,26,March,2025,Wednesday,Lenovo,Legion Y540,5,91628,Krish Lal,M,45,Vadodara,Debit Card,3
TXN00350,23,April,2025,Wednesday,Asus,ROG Zephyrus,1,38171,Ojas Chopra,M,19,Kalyan,Credit Card,1
TXN00351,16,June,2024,Sunday,MSI,Modern 14,1,30626,Lakshit Comar,M,18,Bhopal,UPI,3
TXN00352,12,April,2025,Saturday,Dell,XPS 13,5,81429,Divit Boase,M,51,Varanasi,UPI,2
TXN00353,1,March,2025,Saturday,Acer,Predator Helios,5,28689,Jayan Saha,M,25,Surat,Cash,3
TXN00354,11,December,2024,Wednesday,Lenovo,Legion Y540,1,66307,Vanya Sule,M,27,Mumbai,Debit Card,1
TXN00355,25,June,2024,Tuesday,Dell,XPS 13,3,64089,Gatik Dave,M,26,Visakhapatnam,Cash,5
TXN00356,9,June,2024,Sunday,Asus,VivoBook 15,3,58585,Rania Saxena,M,57,Hyderabad,UPI,4
TXN00357,22,January,2025,Wednesday,Acer,Swift 3,1,41593,Devansh Subramanian,M,34,Delhi,Cash,5
TXN00358,4,November,2024,Monday,Acer,Swift 3,1,90747,Kanav Som,M,63,Meerut,Credit Card,1
TXN00359,10,May,2024,Friday,Lenovo,IdeaPad S340,2,66666,Anya Sandhu,F,47,Vadodara,UPI,3
TXN00360,19,March,2025,Wednesday,Acer,Aspire 5,2,31059,Anaya Wali,F,39,Visakhapatnam,UPI,3
TXN00361,27,September,2024,Friday,MSI,Modern 14,4,48534,Renee Krishnamurthy,F,59,Hyderabad,Debit Card,3
TXN00362,20,May,2024,Monday,HP,Pavilion x360,5,92787,Hrishita Bhagat,F,42,Delhi,Credit Card,2
TXN00363,2,February,2025,Sunday,Asus,VivoBook 15,5,48089,Raghav Bahl,M,25,Nagpur,UPI,4
TXN00364,8,September,2024,Sunday,Apple,MacBook Air,1,69373,Samar Chanda,M,50,Delhi,Cash,2
TXN00365,26,July,2024,Friday,Lenovo,IdeaPad S340,1,25344,Tarini Behl,M,22,Bhopal,Cash,5
TXN00366,1,January,2025,Wednesday,HP,Pavilion x360,3,85473,Bhavin Raman,M,22,Visakhapatnam,Credit Card,4
TXN00367,3,September,2024,Tuesday,Acer,Swift 3,5,35091,Samaira Lal,F,60,Kalyan,Debit Card,4
TXN00368,27,May,2024,Monday,HP,Pavilion x360,3,44692,Abram Walia,M,42,Meerut,Cash,5
TXN00369,28,January,2025,Tuesday,Lenovo,IdeaPad S340,3,77460,Advik Mall,M,19,Surat,Debit Card,5
TXN00370,18,April,2025,Friday,Lenovo,ThinkPad X1,3,47491,Prisha Konda,M,40,Meerut,Credit Card,1
TXN00371,30,April,2024,Tuesday,Asus,TUF Gaming,1,79739,Nishith Malhotra,M,28,Vasai-Virar,UPI,1
TXN00372,7,May,2024,Tuesday,Lenovo,Legion Y540,2,57550,Hazel Desai,F,23,Lucknow,Debit Card,4
TXN00373,22,July,2024,Monday,Acer,Predator Helios,4,66259,Jayan Dey,M,43,Hyderabad,Credit Card,3
TXN00374,28,May,2024,Tuesday,HP,Omen 15,5,78431,Jhanvi Char,F,31,Nagpur,Cash,4
TXN00375,27,February,2025,Thursday,Lenovo,ThinkPad X1,3,86674,Anika Kulkarni,F,57,Ludhiana,Credit Card,5
TXN00376,17,February,2025,Monday,Dell,Inspiron 15,3,81689,Rohan Warrior,M,30,Mumbai,Cash,5
TXN00377,18,November,2024,Monday,HP,Envy 13,1,42695,Fateh Mangat,M,18,Indore,Debit Card,1
TXN00378,13,December,2024,Friday,MSI,GF63 Thin,4,93290,Vivaan Sheth,M,20,Faridabad,Debit Card,5
TXN00379,26,July,2024,Friday,MSI,GF63 Thin,4,58709,Tejas Ramesh,M,59,Mumbai,UPI,5
TXN00380,20,July,2024,Saturday,Lenovo,ThinkPad X1,1,70568,Sumer Ganesh,M,25,Bengaluru,Credit Card,2
TXN00381,20,September,2024,Friday,Lenovo,IdeaPad S340,5,49796,Parinaaz Johal,F,27,Agra,Debit Card,2
TXN00382,28,January,2025,Tuesday,Acer,Predator Helios,1,34067,Elakshi Bahl,F,31,Visakhapatnam,Cash,4
TXN00383,20,November,2024,Wednesday,Apple,MacBook Pro,2,94560,Indranil Saha,M,23,Surat,UPI,2
TXN00384,12,February,2025,Wednesday,Dell,Latitude 7490,5,86025,Saira Chandran,F,65,Delhi,UPI,3
TXN00385,1,February,2025,Saturday,Apple,MacBook Pro,2,48087,Saanvi Bala,F,50,Hyderabad,Debit Card,3
TXN00386,1,October,2024,Tuesday,MSI,Modern 14,2,86128,Mahika Sood,F,55,Jaipur,UPI,1
TXN00387,14,October,2024,Monday,Acer,Swift 3,1,83768,Manjari Malhotra,F,39,Nagpur,Debit Card,5
TXN00388,18,April,2025,Friday,Apple,MacBook Pro,5,91355,Yasmin Salvi,F,21,Jaipur,Cash,1
TXN00389,19,May,2024,Sunday,HP,Pavilion x360,3,31512,Aarna Butala,F,40,Meerut,Credit Card,2
TXN00390,9,March,2025,Sunday,Dell,XPS 13,3,62267,Mannat Saxena,F,36,Nashik,Debit Card,4
TXN00391,26,July,2024,Friday,Asus,VivoBook 15,1,92418,Mamooty Devi,F,32,Vasai-Virar,Credit Card,1
TXN00392,13,April,2025,Sunday,MSI,GF63 Thin,3,30085,Sumer Kala,M,57,Ludhiana,Cash,1
TXN00393,23,April,2025,Wednesday,Lenovo,Legion Y540,4,72059,Bhamini Batra,F,48,Kolkata,Credit Card,2
TXN00394,30,October,2024,Wednesday,Asus,VivoBook 15,5,96263,Ira Ratta,F,61,Meerut,Debit Card,2
TXN00395,8,December,2024,Sunday,Apple,MacBook Pro,4,63096,Ahana  Suresh,F,31,Kolkata,Credit Card,5
TXN00396,12,April,2025,Saturday,HP,Pavilion x360,2,86561,Ayesha Sangha,F,57,Visakhapatnam,Debit Card,1
TXN00397,1,October,2024,Tuesday,HP,Pavilion x360,2,48745,Madhav Golla,M,45,Patna,Debit Card,2
TXN00398,8,June,2024,Saturday,Lenovo,Legion Y540,3,87110,Veer Vala,M,56,Meerut,Cash,5
TXN00399,21,January,2025,Tuesday,Lenovo,ThinkPad X1,2,68483,Kiara Subramanian,F,54,Surat,Credit Card,1
TXN00400,13,October,2024,Sunday,Lenovo,ThinkPad X1,5,65936,Nayantara Rajagopalan,F,48,Nashik,UPI,3
TXN00401,8,December,2024,Sunday,Apple,MacBook Air,4,54509,Parinaaz Kulkarni,F,46,Thane,Cash,2
TXN00402,11,June,2024,Tuesday,Apple,MacBook Air,1,94563,Nakul Srinivas,M,45,Varanasi,Cash,4
TXN00403,5,August,2024,Monday,Acer,Predator Helios,5,38873,Aarush Ramachandran,M,27,Surat,UPI,4
TXN00404,10,January,2025,Friday,Dell,XPS 13,4,25319,Riaan Cherian,M,18,Hyderabad,Cash,1
TXN00405,5,March,2025,Wednesday,Acer,Swift 3,2,76713,Nirvaan Doctor,M,64,Surat,Debit Card,1
TXN00406,31,December,2024,Tuesday,Asus,VivoBook 15,1,87326,Dishani Khurana,F,52,Patna,Cash,2
TXN00407,14,June,2024,Friday,Acer,Predator Helios,3,55028,Jivin Sahota,M,65,Delhi,UPI,2
TXN00408,3,January,2025,Friday,Acer,Aspire 5,1,60640,Anay Chadha,M,37,Jaipur,Debit Card,2
TXN00409,26,June,2024,Wednesday,Lenovo,ThinkPad X1,2,59860,Manikya Bahl,M,47,Srinagar,Cash,5
TXN00410,5,October,2024,Saturday,Acer,Predator Helios,4,74564,Indrajit Choudhury,M,33,Jaipur,Credit Card,2
TXN00411,16,June,2024,Sunday,Apple,MacBook Pro,2,89810,Mohanlal Saini,M,22,Bengaluru,Debit Card,5
TXN00412,27,January,2025,Monday,MSI,Modern 14,1,53166,Siya Borra,F,65,Faridabad,UPI,1
TXN00413,24,September,2024,Tuesday,Lenovo,ThinkPad X1,5,79790,Mohanlal Roy,M,36,Ghaziabad,UPI,5
TXN00414,15,December,2024,Sunday,Dell,XPS 13,5,79656,Aarav Sahni,M,65,Bhopal,Cash,3
TXN00415,14,October,2024,Monday,Lenovo,Legion Y540,5,39234,Kaira Gole,F,65,Rajkot,UPI,1
TXN00416,1,December,2024,Sunday,Asus,VivoBook 15,3,39695,Indranil Dayal,M,54,Surat,Debit Card,5
TXN00417,30,August,2024,Friday,Apple,MacBook Air,2,75346,Bhamini Ratta,F,25,Varanasi,UPI,4
TXN00418,18,December,2024,Wednesday,Asus,TUF Gaming,3,73444,Riya Sarkar,F,65,Hyderabad,Cash,5
TXN00419,4,April,2025,Friday,Apple,MacBook Air,2,94093,Kismat Datta,M,32,Delhi,Debit Card,5
TXN00420,9,April,2025,Wednesday,Asus,ROG Zephyrus,2,91318,Madhup Bera,M,41,Mumbai,Credit Card,1
TXN00421,25,July,2024,Thursday,Acer,Swift 3,5,98082,Baiju Sodhi,M,64,Lucknow,UPI,1
TXN00422,15,March,2025,Saturday,Apple,MacBook Pro,1,84644,Indranil Sengupta,M,63,Indore,Debit Card,4
TXN00423,11,June,2024,Tuesday,MSI,Modern 14,2,76459,Uthkarsh Sagar,M,61,Pune,UPI,4
TXN00424,19,July,2024,Friday,Apple,MacBook Pro,3,74381,Khushi Bansal,F,23,Indore,Cash,4
TXN00425,16,December,2024,Monday,Asus,VivoBook 15,1,94285,Aradhya Chowdhury,F,32,Delhi,UPI,1
TXN00426,26,June,2024,Wednesday,Apple,MacBook Pro,3,53288,Rati Date,F,58,Lucknow,Cash,4
TXN00427,30,August,2024,Friday,MSI,GF63 Thin,2,47532,Ritvik Anand,M,38,Mumbai,Credit Card,4
TXN00428,30,October,2024,Wednesday,MSI,GF63 Thin,4,86691,Kiaan Bhandari,M,20,Bhopal,Credit Card,2
TXN00429,3,October,2024,Thursday,HP,Envy 13,4,68410,Taran Kothari,M,30,Mumbai,Debit Card,5
TXN00430,30,January,2025,Thursday,MSI,GF63 Thin,2,30309,Gatik Mallick,M,38,Faridabad,Debit Card,4
TXN00431,15,May,2024,Wednesday,HP,Envy 13,3,48708,Anika Zacharia,F,36,Meerut,Credit Card,3
TXN00432,28,March,2025,Friday,Lenovo,IdeaPad S340,1,97340,Ira Sem,F,58,Kolkata,Cash,5
TXN00433,8,February,2025,Saturday,HP,Omen 15,1,32242,Heer Tak,F,37,Srinagar,Cash,4
TXN00434,5,February,2025,Wednesday,Apple,MacBook Air,2,49830,Darshit Rattan,M,36,Thane,Debit Card,1
TXN00435,1,January,2025,Wednesday,Acer,Predator Helios,3,72071,Dhruv Master,M,57,Varanasi,UPI,4
TXN00436,17,March,2025,Monday,Lenovo,Legion Y540,4,78733,Hridaan Sen,M,51,Vadodara,Credit Card,1
TXN00437,17,December,2024,Tuesday,Asus,ROG Zephyrus,2,47137,Jiya Hari,F,55,Hyderabad,UPI,2
TXN00438,16,December,2024,Monday,Lenovo,IdeaPad S340,5,83503,Anvi Raval,F,41,Kanpur,Cash,5
TXN00439,3,May,2024,Friday,Apple,MacBook Air,5,35606,Pari Dalal,F,20,Delhi,Debit Card,3
TXN00440,3,November,2024,Sunday,Asus,ROG Zephyrus,3,65452,Mahika Raju,F,51,Ludhiana,Debit Card,4
TXN00441,5,July,2024,Friday,MSI,GF63 Thin,5,65763,Dhruv Sarkar,M,46,Kolkata,Cash,5
TXN00442,12,October,2024,Saturday,HP,Envy 13,2,51894,Zeeshan Keer,M,62,Nashik,Debit Card,3
TXN00443,26,September,2024,Thursday,Acer,Predator Helios,1,37147,Kanav Gara,M,54,Vasai-Virar,Credit Card,4
TXN00444,10,September,2024,Tuesday,Asus,VivoBook 15,2,57274,Trisha Bala,F,40,Vadodara,UPI,5
TXN00445,3,December,2024,Tuesday,Acer,Predator Helios,5,35972,Hansh Gade,M,27,Bengaluru,UPI,4
TXN00446,19,November,2024,Tuesday,MSI,GF63 Thin,3,37498,Hunar Doshi,M,30,Varanasi,Debit Card,1
TXN00447,5,June,2024,Wednesday,Dell,Latitude 7490,5,29271,Kaira Datta,F,48,Bengaluru,Credit Card,1
TXN00448,17,October,2024,Thursday,Acer,Aspire 5,2,27575,Kartik Sagar,M,29,Bhopal,UPI,5
TXN00449,29,March,2025,Saturday,Asus,TUF Gaming,4,61194,Nishith Shankar,M,28,Ghaziabad,Credit Card,2
TXN00450,12,July,2024,Friday,Lenovo,IdeaPad S340,2,60296,Samar Saha,M,62,Kanpur,Cash,5
TXN00451,3,October,2024,Thursday,Dell,Inspiron 15,3,42419,Pihu Divan,F,49,Pune,Cash,4
TXN00452,5,October,2024,Saturday,Apple,MacBook Pro,5,43173,Piya Seth,F,30,Bengaluru,Debit Card,3
TXN00453,31,August,2024,Saturday,MSI,Modern 14,1,44671,Anaya Gour,F,32,Ahmedabad,Credit Card,2
TXN00454,22,April,2025,Tuesday,HP,Envy 13,2,86760,Fateh Malhotra,M,35,Kolkata,Cash,3
TXN00455,6,February,2025,Thursday,Acer,Predator Helios,2,46623,Neysa Chhabra,F,62,Lucknow,Credit Card,2
TXN00456,22,April,2025,Tuesday,Apple,MacBook Air,1,62432,Tarini Kakar,M,29,Mumbai,UPI,4
TXN00457,3,May,2024,Friday,Dell,XPS 13,2,35695,Kismat Roy,M,59,Mumbai,Debit Card,1
TXN00458,23,June,2024,Sunday,HP,Envy 13,4,50231,Ahana  Karnik,F,29,Delhi,Cash,4
